t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
5.74                2133.3              0.00054836          5.76585e-05         0.000129237         0.000238787         7.18989e-12         1.79603e-09         3.93075e-10         4.38323e-09         
5.745               2133.87             0.000548648         5.76497e-05         0.000129258         0.00023875          7.14261e-12         1.81497e-09         3.97847e-10         4.43348e-09         
5.75                2134.43             0.000548936         5.76409e-05         0.000129278         0.000238714         7.0957e-12          1.83409e-09         4.02671e-10         4.48423e-09         
5.755               2134.99             0.000549224         5.76321e-05         0.000129299         0.000238677         7.04915e-12         1.85338e-09         4.07546e-10         4.53549e-09         
5.76                2135.55             0.000549513         5.76234e-05         0.00012932          0.000238641         7.00298e-12         1.87285e-09         4.12474e-10         4.58727e-09         
5.765               2136.11             0.000549801         5.76146e-05         0.000129341         0.000238604         6.95716e-12         1.8925e-09          4.17455e-10         4.63957e-09         
5.77                2136.67             0.000550089         5.76059e-05         0.000129362         0.000238568         6.91171e-12         1.91233e-09         4.2249e-10          4.6924e-09          
5.775               2137.23             0.000550377         5.75972e-05         0.000129382         0.000238532         6.8666e-12          1.93234e-09         4.27578e-10         4.74576e-09         
5.78                2137.79             0.000550665         5.75885e-05         0.000129403         0.000238496         6.82186e-12         1.95254e-09         4.32721e-10         4.79966e-09         
5.785               2138.35             0.000550952         5.75798e-05         0.000129424         0.000238459         6.77746e-12         1.97292e-09         4.37919e-10         4.85409e-09         
5.79                2138.91             0.00055124          5.75712e-05         0.000129444         0.000238423         6.7334e-12          1.99348e-09         4.43173e-10         4.90907e-09         
5.795               2139.47             0.000551528         5.75625e-05         0.000129465         0.000238387         6.68969e-12         2.01423e-09         4.48482e-10         4.9646e-09          
5.8                 2140.03             0.000551816         5.75539e-05         0.000129485         0.000238351         6.64632e-12         2.03517e-09         4.53848e-10         5.02069e-09         
5.805               2140.58             0.000552104         5.75453e-05         0.000129506         0.000238316         6.60329e-12         2.0563e-09          4.59271e-10         5.07733e-09         
5.81                2141.14             0.000552391         5.75367e-05         0.000129526         0.00023828          6.56059e-12         2.07762e-09         4.64752e-10         5.13454e-09         
5.815               2141.7              0.000552679         5.75281e-05         0.000129547         0.000238244         6.51822e-12         2.09913e-09         4.70291e-10         5.19231e-09         
5.82                2142.25             0.000552967         5.75195e-05         0.000129567         0.000238208         6.47618e-12         2.12084e-09         4.75888e-10         5.25066e-09         
5.825               2142.81             0.000553254         5.7511e-05          0.000129588         0.000238173         6.43446e-12         2.14274e-09         4.81545e-10         5.30959e-09         
5.83                2143.37             0.000553542         5.75024e-05         0.000129608         0.000238137         6.39307e-12         2.16484e-09         4.87261e-10         5.3691e-09          
5.835               2143.92             0.000553829         5.74939e-05         0.000129628         0.000238102         6.35199e-12         2.18714e-09         4.93038e-10         5.42919e-09         
