t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
2.265               1604.7              0.0043637           0.00183951          0.00234871          0.00761748          1.81887e-06         3.60607e-15         1.10785e-16         2.82287e-15         
2.27                1605.72             0.00437284          0.00182762          0.00236248          0.00756824          1.79119e-06         3.7292e-15          1.15144e-16         2.92779e-15         
2.275               1606.74             0.00438192          0.00181579          0.00237613          0.00751927          1.76388e-06         3.85623e-15         1.19663e-16         3.03636e-15         
2.28                1607.75             0.00439094          0.00180403          0.00238966          0.00747057          1.73692e-06         3.98729e-15         1.24349e-16         3.14868e-15         
2.285               1608.77             0.0043999           0.00179233          0.00240307          0.00742214          1.71031e-06         4.12249e-15         1.29208e-16         3.2649e-15          
2.29                1609.78             0.0044088           0.0017807           0.00241637          0.00737399          1.68405e-06         4.26195e-15         1.34244e-16         3.38512e-15         
2.295               1610.79             0.00441765          0.00176914          0.00242954          0.00732613          1.65815e-06         4.40579e-15         1.39465e-16         3.50948e-15         
2.3                 1611.8              0.00442644          0.00175765          0.0024426           0.00727855          1.63258e-06         4.55415e-15         1.44876e-16         3.63811e-15         
2.305               1612.81             0.00443517          0.00174623          0.00245553          0.00723128          1.60737e-06         4.70714e-15         1.50484e-16         3.77115e-15         
2.31                1613.82             0.00444384          0.00173488          0.00246834          0.0071843           1.5825e-06          4.86491e-15         1.56296e-16         3.90873e-15         
2.315               1614.83             0.00445246          0.00172361          0.00248103          0.00713764          1.55796e-06         5.0276e-15          1.62318e-16         4.05101e-15         
2.32                1615.84             0.00446102          0.00171242          0.00249361          0.00709128          1.53376e-06         5.19534e-15         1.68558e-16         4.19812e-15         
2.325               1616.84             0.00446953          0.00170129          0.00250606          0.00704523          1.5099e-06          5.36828e-15         1.75023e-16         4.35023e-15         
2.33                1617.85             0.00447798          0.00169025          0.00251839          0.0069995           1.48637e-06         5.54656e-15         1.8172e-16          4.50748e-15         
2.335               1618.85             0.00448638          0.00167928          0.0025306           0.0069541           1.46317e-06         5.73035e-15         1.88658e-16         4.67005e-15         
