t                   T                   sdot_tot            Xfront              
66.93           3133.79         0.00884268     0.151772       
66.94           3133.84         0.00884661     0.15186        
66.95           3133.89         0.00885054     0.151949       
66.96           3133.94         0.00885447     0.152037       
66.97           3133.99         0.0088584      0.152126       
66.98           3134.04         0.00886233     0.152215       
66.99           3134.09         0.00886626     0.152303       
67              3134.14         0.0088702      0.152392       
67.01           3134.19         0.00887413     0.152481       
67.02           3134.24         0.00887806     0.152569       
67.03           3134.29         0.00888199     0.152658       
67.04           3134.34         0.00888593     0.152747       
67.05           3134.39         0.00888986     0.152836       
67.06           3134.44         0.00889379     0.152925       
